"id","relevance","Usage"
110749,2.67,"Private"
110750,-1,"Ignored"
110751,2.33,"Public"
110752,-1,"Ignored"
110753,3,"Private"
110754,-1,"Ignored"
110755,3,"Public"
110756,3,"Public"
110757,2,"Private"
110758,1.67,"Public"
110760,3,"Private"
110762,3,"Private"
110763,2.67,"Private"
110764,-1,"Ignored"
110765,1,"Public"
110766,1,"Public"
110767,2.33,"Private"
110768,-1,"Ignored"
110769,-1,"Ignored"
110772,-1,"Ignored"
110773,-1,"Ignored"
110774,2.33,"Private"
110775,3,"Public"
110777,-1,"Ignored"
110779,1.33,"Public"
110780,2.33,"Private"
110781,-1,"Ignored"
110782,3,"Public"
110785,3,"Public"
110786,-1,"Ignored"
110787,-1,"Ignored"
110788,2.67,"Private"
110790,2.33,"Private"
110791,3,"Public"
110792,2.33,"Private"
110794,-1,"Ignored"
110795,2.67,"Private"
110796,3,"Private"
110797,2.33,"Private"
110799,-1,"Ignored"
110800,2.33,"Private"
110802,-1,"Ignored"
110803,2,"Public"
110804,-1,"Ignored"
110806,1.67,"Private"
110809,-1,"Ignored"
110810,2.33,"Private"
110811,-1,"Ignored"
110814,2.33,"Private"
110815,2.33,"Public"
110818,1.67,"Private"
110820,-1,"Ignored"
110821,-1,"Ignored"
110823,3,"Public"
110824,1.67,"Private"
110825,2,"Private"
110827,1.33,"Private"
110829,3,"Public"
110830,3,"Public"
110831,2,"Public"
110832,3,"Private"
110834,-1,"Ignored"
110836,-1,"Ignored"
110838,1.67,"Private"
110840,2.67,"Private"
110842,2,"Private"
110844,2.67,"Private"
110845,2.33,"Public"
110846,3,"Private"
110848,3,"Private"
110849,2.33,"Public"
110850,3,"Public"
110853,-1,"Ignored"
110854,2.33,"Private"
110855,2,"Public"
110858,2,"Public"
110859,3,"Public"
110860,3,"Private"
110862,3,"Private"
110863,2.33,"Private"
110864,3,"Public"
110865,-1,"Ignored"
110866,2.67,"Public"
110870,-1,"Ignored"
110872,1.67,"Private"
110875,2.33,"Public"
110876,1.33,"Private"
110878,2.67,"Private"
110882,1.67,"Private"
110883,2.67,"Private"
110884,3,"Private"
110885,2.33,"Private"
110886,3,"Private"
110888,3,"Private"
110889,3,"Public"
110890,3,"Private"
110893,1,"Private"
110894,2.67,"Public"
110896,2,"Private"
110897,3,"Private"
110898,3,"Private"
110899,3,"Private"
110900,-1,"Ignored"
110901,-1,"Ignored"
110902,3,"Public"
110903,2.33,"Private"
110904,-1,"Ignored"
110906,3,"Private"
110907,-1,"Ignored"
110908,2.67,"Public"
110910,-1,"Ignored"
110911,-1,"Ignored"
110912,3,"Private"
110913,2,"Public"
110916,3,"Private"
110917,2.67,"Public"
110919,3,"Private"
110921,2,"Private"
110923,3,"Private"
110924,2.33,"Private"
110925,2,"Public"
110926,3,"Public"
110928,2.33,"Private"
110930,1.67,"Private"
110931,1.33,"Private"
110932,2.67,"Public"
110933,2.33,"Public"
110935,-1,"Ignored"
110936,3,"Private"
110937,-1,"Ignored"
110938,3,"Private"
110939,2.67,"Private"
110940,2.67,"Private"
110943,2,"Private"
110945,-1,"Ignored"
110946,2.33,"Private"
110947,2.33,"Private"
110949,2.67,"Private"
110953,3,"Private"
110954,3,"Private"
110956,3,"Private"
110957,3,"Public"
110959,-1,"Ignored"
110960,-1,"Ignored"
110962,3,"Private"
110963,3,"Private"
110965,-1,"Ignored"
110966,2.33,"Private"
110967,2,"Private"
110971,-1,"Ignored"
110972,2.33,"Public"
110973,3,"Public"
110974,2.33,"Public"
110975,3,"Public"
110977,2,"Private"
110978,-1,"Ignored"
110979,3,"Public"
110981,3,"Private"
110982,-1,"Ignored"
110983,-1,"Ignored"
110985,2.33,"Public"
110986,2.33,"Private"
110987,-1,"Ignored"
110990,3,"Private"
110991,1.33,"Private"
110992,-1,"Ignored"
110995,-1,"Ignored"
110996,3,"Private"
110998,2.67,"Private"
111000,2.67,"Private"
111001,2.67,"Private"
111004,3,"Public"
111006,3,"Private"
111007,3,"Private"
111008,2.33,"Public"
111009,3,"Private"
111011,3,"Private"
111012,2,"Private"
111013,2,"Private"
111014,3,"Private"
111015,3,"Private"
111016,3,"Private"
111017,-1,"Ignored"
111019,3,"Private"
111020,3,"Public"
111022,-1,"Ignored"
111023,-1,"Ignored"
111026,3,"Private"
111027,3,"Public"
111028,2.33,"Private"
111029,-1,"Ignored"
111030,3,"Public"
111032,2.67,"Private"
111033,2.33,"Private"
111039,-1,"Ignored"
111040,1.67,"Public"
111041,3,"Public"
111042,1.67,"Public"
111044,2.67,"Private"
111045,3,"Private"
111046,-1,"Ignored"
111048,3,"Private"
111053,2.67,"Private"
111055,3,"Private"
111056,2,"Private"
111058,2,"Private"
111059,1.67,"Private"
111062,2.33,"Public"
111064,2.33,"Private"
111065,3,"Private"
111066,2.33,"Private"
111070,2.33,"Public"
111071,2.67,"Public"
111072,3,"Private"
111073,3,"Public"
111074,3,"Public"
111075,3,"Public"
111076,2.33,"Private"
111077,1.67,"Private"
111078,2.33,"Private"
111079,2.67,"Private"
111080,-1,"Ignored"
111082,3,"Public"
111083,1.67,"Private"
111084,2.33,"Private"
111085,3,"Private"
111086,3,"Public"
111088,3,"Public"
111089,3,"Public"
111092,2.67,"Private"
111094,3,"Public"
111096,3,"Private"
111097,3,"Private"
111100,2.33,"Public"
111101,-1,"Ignored"
111102,1.33,"Public"
111104,2,"Private"
111105,3,"Private"
111106,-1,"Ignored"
111107,1,"Private"
111109,3,"Public"
111110,-1,"Ignored"
111111,3,"Private"
111112,-1,"Ignored"
111113,2.33,"Private"
111114,2.33,"Private"
111116,3,"Public"
111118,2.67,"Private"
111119,2.33,"Private"
111120,-1,"Ignored"
111121,3,"Public"
111122,2.67,"Private"
111123,2.33,"Private"
111124,2.67,"Private"
111125,2.67,"Public"
111126,-1,"Ignored"
111127,3,"Private"
111129,3,"Private"
111130,-1,"Ignored"
111132,-1,"Ignored"
111135,2,"Private"
111137,1,"Private"
111138,2.67,"Private"
111141,2.67,"Private"
111142,3,"Public"
111143,-1,"Ignored"
111144,3,"Private"
111145,-1,"Ignored"
111146,2.67,"Private"
111148,2.33,"Public"
111150,2.33,"Private"
111151,-1,"Ignored"
111152,2.33,"Private"
111153,-1,"Ignored"
111154,2.33,"Private"
111155,2.67,"Public"
111156,1,"Private"
111157,-1,"Ignored"
111158,2.67,"Private"
111160,2,"Public"
111162,3,"Private"
111164,-1,"Ignored"
111168,2.67,"Private"
111170,2.67,"Private"
111171,3,"Private"
111172,2.33,"Private"
111173,2,"Public"
111174,1.67,"Private"
111175,2,"Private"
111176,2.67,"Private"
111177,2.33,"Private"
111181,3,"Private"
111183,2.33,"Private"
111184,2.33,"Private"
111185,-1,"Ignored"
111186,3,"Private"
111187,-1,"Ignored"
111188,-1,"Ignored"
111189,3,"Private"
111190,-1,"Ignored"
111191,3,"Private"
111192,-1,"Ignored"
111193,2.33,"Private"
111194,2,"Public"
111195,3,"Private"
111196,3,"Private"
111198,2.33,"Private"
111199,1.67,"Private"
111202,2.67,"Public"
111203,3,"Private"
111204,2.67,"Private"
111205,-1,"Ignored"
111210,3,"Private"
111211,3,"Private"
111213,-1,"Ignored"
111214,3,"Private"
111215,2,"Private"
111216,2,"Private"
111218,3,"Private"
111219,2.33,"Private"
111220,2.67,"Private"
111222,-1,"Ignored"
111223,3,"Private"
111225,2,"Private"
111226,-1,"Ignored"
111227,2,"Private"
111228,3,"Private"
111230,1.67,"Private"
111231,-1,"Ignored"
111233,2.33,"Public"
111235,3,"Private"
111237,-1,"Ignored"
111238,2.5,"Public"
111239,2.33,"Public"
111240,-1,"Ignored"
111241,2.33,"Private"
111242,-1,"Ignored"
111243,-1,"Ignored"
111245,-1,"Ignored"
111246,-1,"Ignored"
111247,2.67,"Private"
111248,-1,"Ignored"
111249,1.67,"Private"
111250,2.67,"Private"
111252,2.67,"Public"
111253,-1,"Ignored"
111257,3,"Private"
111258,2.67,"Public"
111259,3,"Public"
111260,-1,"Ignored"
111261,1.67,"Public"
111262,-1,"Ignored"
111264,2,"Private"
111265,-1,"Ignored"
111267,-1,"Ignored"
111268,3,"Public"
111269,3,"Public"
111270,2.67,"Private"
111272,3,"Public"
111274,-1,"Ignored"
111275,2.67,"Private"
111276,2.67,"Private"
111277,3,"Private"
111278,2.67,"Private"
111281,2.33,"Private"
111282,-1,"Ignored"
111283,-1,"Ignored"
111285,2.33,"Private"
111287,-1,"Ignored"
111288,2,"Private"
111289,1.67,"Private"
111290,3,"Private"
111291,-1,"Ignored"
111294,1.33,"Private"
111297,2.33,"Private"
111299,2.67,"Private"
111300,2.67,"Public"
111301,2.33,"Private"
111302,2,"Public"
111303,2,"Public"
111305,3,"Private"
111306,3,"Public"
111308,2.33,"Private"
111312,-1,"Ignored"
111313,3,"Private"
111314,-1,"Ignored"
111316,3,"Private"
111317,3,"Private"
111322,1,"Public"
111324,-1,"Ignored"
111325,3,"Private"
111326,2.33,"Private"
111328,3,"Public"
111329,2.33,"Public"
111331,3,"Private"
111333,3,"Private"
111339,1.67,"Private"
111340,1.67,"Private"
111341,1.33,"Private"
111342,2.33,"Public"
111343,3,"Public"
111344,-1,"Ignored"
111345,-1,"Ignored"
111346,-1,"Ignored"
111348,2,"Private"
111349,3,"Private"
111350,-1,"Ignored"
111351,-1,"Ignored"
111352,2.33,"Private"
111353,1.67,"Private"
111354,2,"Private"
111357,2.67,"Private"
111358,1.67,"Private"
111360,3,"Private"
111361,-1,"Ignored"
111362,2.67,"Private"
111364,3,"Private"
111366,3,"Private"
111367,2.67,"Private"
111368,2.33,"Private"
111370,2.33,"Private"
111371,1.67,"Private"
111374,2,"Public"
111375,2.67,"Public"
111376,-1,"Ignored"
111379,-1,"Ignored"
111380,1,"Private"
111381,2.33,"Private"
111382,2,"Private"
111383,2,"Private"
111385,2.33,"Public"
111386,3,"Private"
111387,3,"Private"
111388,2.67,"Private"
111390,2,"Private"
111393,1.67,"Private"
111395,2.67,"Private"
111397,3,"Private"
111398,2.67,"Private"
111399,3,"Private"
111400,3,"Private"
111401,3,"Private"
111403,3,"Private"
111404,1.33,"Private"
111405,2.33,"Private"
111406,-1,"Ignored"
111407,2.33,"Private"
111408,2,"Private"
111409,3,"Public"
111410,2.67,"Private"
111411,-1,"Ignored"
111413,3,"Private"
111414,2.67,"Private"
111416,-1,"Ignored"
111418,2.67,"Private"
111419,1.67,"Private"
111422,2.67,"Private"
111423,3,"Public"
111424,-1,"Ignored"
111430,-1,"Ignored"
111433,2.33,"Public"
111434,3,"Private"
111435,2,"Private"
111436,3,"Private"
111437,2.67,"Private"
111441,3,"Public"
111442,2.33,"Private"
111445,-1,"Ignored"
111446,2.33,"Private"
111447,3,"Public"
111448,-1,"Ignored"
111449,3,"Private"
111452,1.33,"Private"
111453,2,"Private"
111454,2.33,"Private"
111456,2,"Private"
111457,2.33,"Private"
111458,2.67,"Public"
111459,-1,"Ignored"
111460,-1,"Ignored"
111461,3,"Private"
111462,-1,"Ignored"
111463,3,"Private"
111464,1.67,"Private"
111465,3,"Public"
111467,3,"Private"
111469,3,"Private"
111470,2.33,"Public"
111472,1.67,"Public"
111474,3,"Private"
111476,3,"Public"
111479,3,"Public"
111480,-1,"Ignored"
111481,2.33,"Public"
111482,2.33,"Private"
111484,2.33,"Public"
111485,3,"Private"
111486,3,"Private"
111487,1.67,"Private"
111488,3,"Private"
111492,3,"Public"
111494,3,"Private"
111495,1.67,"Public"
111496,-1,"Ignored"
111497,1,"Private"
111498,1,"Private"
111500,2.67,"Private"
111502,2,"Private"
111503,3,"Private"
111505,3,"Public"
111510,-1,"Ignored"
111511,2.33,"Private"
111512,2,"Private"
111513,1.67,"Private"
111515,2.33,"Public"
111516,-1,"Ignored"
111517,3,"Public"
111518,-1,"Ignored"
111519,1.67,"Private"
111521,1,"Private"
111523,1.67,"Private"
111524,-1,"Ignored"
111525,-1,"Ignored"
111526,3,"Private"
111527,1.33,"Private"
111528,1.33,"Private"
111531,2.67,"Private"
111532,2,"Private"
111533,-1,"Ignored"
111534,1.67,"Public"
111535,-1,"Ignored"
111536,-1,"Ignored"
111537,3,"Public"
111539,2.33,"Private"
111540,1.67,"Private"
111541,-1,"Ignored"
111542,2.67,"Private"
111543,2.67,"Private"
111544,2.33,"Public"
111546,2.33,"Private"
111547,2.33,"Private"
111549,1.67,"Public"
111550,3,"Private"
111551,2.67,"Private"
111554,2,"Public"
111555,3,"Private"
111556,2,"Private"
111557,1.67,"Public"
111558,2.67,"Private"
111559,2.33,"Private"
111560,-1,"Ignored"
111562,3,"Private"
111567,3,"Public"
111568,2,"Private"
111569,-1,"Ignored"
111570,2,"Private"
111571,2.33,"Private"
111572,2.67,"Public"
111573,3,"Private"
111574,-1,"Ignored"
111576,-1,"Ignored"
111579,-1,"Ignored"
111580,3,"Public"
111581,1.67,"Private"
111583,-1,"Ignored"
111584,3,"Private"
111586,2.33,"Private"
111588,-1,"Ignored"
111589,2,"Public"
111590,-1,"Ignored"
111592,1,"Private"
111596,1.33,"Private"
111597,2.67,"Public"
111598,-1,"Ignored"
111599,3,"Private"
111600,-1,"Ignored"
111601,1.67,"Public"
111603,-1,"Ignored"
111606,-1,"Ignored"
111607,3,"Private"
111608,-1,"Ignored"
111609,2.67,"Private"
111612,2,"Private"
111613,2.33,"Public"
111614,3,"Private"
111615,2.33,"Public"
111616,2.67,"Public"
111617,-1,"Ignored"
111618,-1,"Ignored"
111619,2,"Public"
111620,2.33,"Public"
111621,3,"Private"
111622,3,"Private"
111624,-1,"Ignored"
111625,2.67,"Private"
111626,2.67,"Private"
111627,2.33,"Private"
111629,-1,"Ignored"
111630,2,"Public"
111632,3,"Private"
111633,3,"Private"
111634,-1,"Ignored"
111635,-1,"Ignored"
111637,2.67,"Private"
111638,3,"Private"
111639,2.67,"Private"
111640,2.67,"Public"
111642,2.67,"Private"
111644,-1,"Ignored"
111646,3,"Private"
111647,2,"Private"
111648,2.33,"Public"
111649,1.67,"Private"
111650,2.67,"Private"
111652,3,"Public"
111653,2,"Public"
111654,-1,"Ignored"
111655,3,"Private"
111656,2.33,"Public"
111658,1.67,"Private"
111659,-1,"Ignored"
111660,3,"Public"
111661,2.33,"Private"
111662,3,"Public"
111663,1,"Private"
111665,-1,"Ignored"
111666,2.33,"Public"
111667,3,"Private"
111668,-1,"Ignored"
111669,-1,"Ignored"
111671,2,"Private"
111672,2,"Private"
111673,2.67,"Private"
111675,1.67,"Private"
111676,3,"Private"
111678,2,"Private"
111680,2.67,"Private"
111681,-1,"Ignored"
111682,2.67,"Private"
111686,2,"Private"
111687,2.33,"Private"
111688,2,"Public"
111690,-1,"Ignored"
111691,2.33,"Private"
111692,3,"Private"
111694,3,"Private"
111695,-1,"Ignored"
111699,2.67,"Private"
111701,1.67,"Private"
111702,1.67,"Private"
111703,2.33,"Private"
111705,2.33,"Private"
111706,3,"Public"
111707,3,"Private"
111708,2.33,"Private"
111711,-1,"Ignored"
111712,2.67,"Private"
111715,-1,"Ignored"
111716,3,"Private"
111717,2.67,"Private"
111718,3,"Public"
111719,2.33,"Private"
111720,3,"Private"
111721,1.33,"Private"
111722,2.67,"Public"
111723,2.33,"Private"
111724,1,"Private"
111725,1,"Public"
111726,2.67,"Private"
111728,2,"Private"
111729,2.33,"Private"
111731,-1,"Ignored"
111732,2.67,"Private"
111733,2,"Private"
111735,-1,"Ignored"
111736,-1,"Ignored"
111737,2.67,"Private"
111738,-1,"Ignored"
111739,2.67,"Public"
111740,2.67,"Public"
111741,2.33,"Private"
111742,3,"Private"
111744,-1,"Ignored"
111745,2.67,"Private"
111748,2.33,"Private"
111749,1.67,"Private"
111750,-1,"Ignored"
111751,2.67,"Private"
111755,-1,"Ignored"
111756,-1,"Ignored"
111758,3,"Private"
111759,2,"Private"
111760,2.67,"Public"
111761,3,"Private"
111764,1.67,"Private"
111765,2,"Private"
111766,3,"Private"
111767,3,"Public"
111768,3,"Private"
111769,2,"Private"
111770,-1,"Ignored"
111771,-1,"Ignored"
111772,1.67,"Private"
111774,3,"Public"
111776,-1,"Ignored"
111778,2.67,"Private"
111780,2.67,"Public"
111781,2,"Private"
111782,-1,"Ignored"
111783,2.33,"Private"
111784,-1,"Ignored"
111786,2,"Private"
111787,-1,"Ignored"
111788,-1,"Ignored"
111789,2.67,"Private"
111792,3,"Public"
111794,1.33,"Private"
111795,1.67,"Private"
111796,2.67,"Public"
111797,-1,"Ignored"
111798,2.33,"Private"
111800,2.67,"Public"
111801,3,"Private"
111802,3,"Private"
111803,2,"Private"
111805,-1,"Ignored"
111806,2.33,"Public"
111808,1.33,"Private"
111809,2.33,"Private"
111810,-1,"Ignored"
111811,2.33,"Public"
111814,2.33,"Public"
111815,2.67,"Private"
111817,2.33,"Private"
111818,2.33,"Private"
111819,2,"Private"
111820,2,"Private"
111821,-1,"Ignored"
111822,3,"Private"
111823,2.67,"Private"
111825,2,"Private"
111826,1.33,"Private"
111827,-1,"Ignored"
111830,-1,"Ignored"
111831,1.67,"Public"
111832,-1,"Ignored"
111833,2,"Private"
111834,-1,"Ignored"
111836,2,"Private"
111838,2.33,"Private"
111839,-1,"Ignored"
111842,3,"Private"
111844,1,"Public"
111845,2.67,"Private"
111847,2.67,"Private"
111849,2.67,"Private"
111850,2.33,"Private"
111853,2.67,"Private"
111854,-1,"Ignored"
111856,2,"Private"
111857,3,"Private"
111858,3,"Private"
111860,3,"Public"
111861,3,"Public"
111863,-1,"Ignored"
111865,2.67,"Public"
111867,3,"Private"
111868,2.67,"Private"
111869,3,"Public"
111870,-1,"Ignored"
111871,2,"Private"
111872,-1,"Ignored"
111874,-1,"Ignored"
111875,-1,"Ignored"
111878,3,"Private"
111880,-1,"Ignored"
111881,2,"Private"
111882,-1,"Ignored"
111885,3,"Private"
111886,1.67,"Private"
111887,2,"Private"
111888,2,"Private"
111892,1.67,"Private"
111893,2,"Private"
111894,1.33,"Private"
111895,2.33,"Private"
111896,2,"Private"
111898,-1,"Ignored"
111899,3,"Public"
111901,-1,"Ignored"
111905,1.67,"Private"
111908,-1,"Ignored"
111909,3,"Private"
111910,1,"Public"
111911,2.33,"Private"
111912,-1,"Ignored"
111913,-1,"Ignored"
111914,1,"Private"
111915,1.33,"Private"
111916,3,"Private"
111917,2.67,"Public"
111918,2.33,"Public"
111920,1.67,"Private"
111923,-1,"Ignored"
111926,2.67,"Public"
111929,-1,"Ignored"
111930,-1,"Ignored"
111933,2.67,"Private"
111934,2.33,"Public"
111937,2.33,"Private"
111938,1.33,"Private"
111939,2.67,"Public"
111941,3,"Private"
111943,-1,"Ignored"
111944,2.67,"Private"
111945,-1,"Ignored"
111947,2.67,"Private"
111949,2.67,"Private"
111950,2.33,"Private"
111951,3,"Private"
111954,2,"Public"
111959,3,"Public"
111960,3,"Private"
111961,2.33,"Private"
111962,-1,"Ignored"
111963,1,"Private"
111964,2,"Private"
111967,-1,"Ignored"
111968,2.67,"Public"
111969,2.33,"Private"
111970,-1,"Ignored"
111971,2,"Private"
111973,2,"Private"
111974,2.33,"Private"
111975,2.67,"Public"
111976,3,"Private"
111978,2.67,"Private"
111979,-1,"Ignored"
111980,2,"Private"
111982,1.33,"Public"
111983,2.33,"Public"
111984,2,"Public"
111985,2,"Private"
111986,-1,"Ignored"
111988,2.33,"Public"
111989,-1,"Ignored"
111990,2.67,"Private"
111992,2.33,"Private"
111993,-1,"Ignored"
111994,2.67,"Private"
111995,2.67,"Private"
111996,2.33,"Private"
111998,1.67,"Private"
111999,2,"Public"
112000,2.67,"Public"
112004,2.67,"Public"
112005,-1,"Ignored"
112007,2.33,"Private"
112009,2.67,"Private"
112011,-1,"Ignored"
112012,2.33,"Public"
112015,2.33,"Private"
112019,2.33,"Private"
112021,2.33,"Public"
112022,-1,"Ignored"
112024,2.67,"Private"
112026,2.67,"Public"
112029,-1,"Ignored"
112030,2.67,"Public"
112032,2.67,"Public"
112033,-1,"Ignored"
112034,-1,"Ignored"
112035,3,"Private"
112039,2,"Private"
112040,2.67,"Private"
112042,3,"Private"
112043,-1,"Ignored"
112044,2.67,"Private"
112045,2.33,"Private"
112047,3,"Private"
112048,2.33,"Private"
112050,2,"Private"
112051,3,"Private"
112052,2.67,"Private"
112054,3,"Public"
112055,-1,"Ignored"
112056,2.67,"Private"
112057,3,"Private"
112058,2,"Private"
112060,-1,"Ignored"
112061,3,"Private"
112062,1,"Private"
112067,2,"Private"
112070,1.67,"Private"
112072,-1,"Ignored"
112073,3,"Private"
112074,2.67,"Private"
112075,2.33,"Private"
112076,3,"Private"
112077,2.33,"Private"
112079,1.67,"Private"
112080,1.67,"Private"
112081,2.67,"Private"
112083,3,"Public"
112084,2.67,"Private"
112085,2.33,"Public"
112087,3,"Private"
112090,3,"Private"
112091,3,"Private"
112092,3,"Private"
112093,2.67,"Public"
112094,3,"Public"
112096,2,"Public"
112099,3,"Public"
112100,2.33,"Private"
112102,-1,"Ignored"
112103,2.33,"Private"
112109,1.33,"Public"
112110,3,"Public"
112111,-1,"Ignored"
112112,-1,"Ignored"
112114,2.67,"Private"
112116,-1,"Ignored"
112119,1.67,"Private"
112121,3,"Private"
112124,2.33,"Private"
112127,-1,"Ignored"
112128,1,"Public"
112131,2,"Private"
112132,1.33,"Private"
112133,3,"Private"
112134,-1,"Ignored"
112135,2,"Private"
112136,3,"Private"
112137,3,"Private"
112138,3,"Private"
112143,3,"Private"
112144,1.33,"Public"
112145,1.67,"Private"
112146,-1,"Ignored"
112147,2.67,"Private"
112148,-1,"Ignored"
112149,3,"Public"
112150,-1,"Ignored"
112151,-1,"Ignored"
112152,3,"Public"
112154,1,"Public"
112155,-1,"Ignored"
112156,3,"Private"
112157,-1,"Ignored"
112158,3,"Private"
112159,2,"Public"
112162,-1,"Ignored"
112164,3,"Private"
112165,3,"Public"
112167,2.33,"Private"
112168,-1,"Ignored"
112170,3,"Private"
112171,3,"Private"
112174,2.67,"Private"
112175,2.33,"Private"
112176,1,"Private"
112178,2.67,"Private"
112179,2.33,"Private"
112180,2.33,"Private"
112181,2.67,"Public"
112182,3,"Private"
112183,-1,"Ignored"
112186,2,"Private"
112188,1.67,"Private"
112190,2.67,"Private"
112192,2.67,"Private"
112193,2.33,"Private"
112194,3,"Private"
112196,2.67,"Public"
112197,2.33,"Private"
112200,-1,"Ignored"
112202,2.33,"Private"
112205,2.67,"Public"
112206,2,"Private"
112207,-1,"Ignored"
112208,3,"Private"
112209,2.33,"Public"
112210,2.33,"Public"
112212,2.33,"Private"
112213,-1,"Ignored"
112214,3,"Private"
112215,3,"Private"
112216,1.67,"Private"
112217,-1,"Ignored"
112218,3,"Private"
112219,2.67,"Public"
112223,2,"Private"
112224,-1,"Ignored"
112225,2.67,"Private"
112227,2.67,"Private"
112229,2,"Private"
112230,2.33,"Private"
112232,3,"Private"
112233,2.67,"Public"
112234,2.33,"Private"
112235,-1,"Ignored"
112236,3,"Private"
112238,3,"Private"
112239,3,"Public"
112240,1.67,"Private"
112242,2.67,"Public"
112244,-1,"Ignored"
112245,-1,"Ignored"
112246,-1,"Ignored"
112248,2.67,"Private"
112249,-1,"Ignored"
